dataset_name,alg_name,fold_num,train_time,infer_time,best_params,accuracy,precision,fpr,tpr,pr_auc,roc_auc
solar-flare.csv,RBoost,1,43.375643491744995,0.34375948326609956,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 10}",1.0,1.0,0.0,nan,nan,nan
solar-flare.csv,RBoost,2,41.774235010147095,0.05865542688102366,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 20, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 3}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.03179968679056512,0.5
solar-flare.csv,RBoost,3,42.3078453540802,0.05889384546012522,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 20, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 3}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.025530819351717186,0.5
solar-flare.csv,RBoost,4,44.03808283805847,0.17811204785498502,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 1, 'estimator__model__kappa': 0.0010423181154888472, 'estimator__model__T': 10}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.028306751724812205,0.5
solar-flare.csv,RBoost,5,43.3220431804657,0.17691549853743793,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 10}",0.5,0.9906542056074766,0.009345794392523364,0.009345794392523364,0.018540772807809393,0.5
solar-flare.csv,RBoost,6,43.45418620109558,0.09277156580274351,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 5}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.01997327018773581,0.5
solar-flare.csv,RBoost,7,43.58128094673157,0.3475940452431733,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 1, 'estimator__model__kappa': 0.0010423181154888472, 'estimator__model__T': 10}",1.0,1.0,0.0,nan,nan,nan
solar-flare.csv,RBoost,8,42.56377601623535,0.05820112408332105,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 20, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 3}",1.0,1.0,0.0,nan,nan,nan
solar-flare.csv,RBoost,9,43.2446231842041,0.30826397661892874,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 10}",1.0,1.0,0.0,nan,nan,nan
solar-flare.csv,RBoost,10,43.596803188323975,0.17885442049998157,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.0020846362309776944, 'estimator__model__T': 10}",1.0,1.0,0.0,nan,nan,nan
solar-flare.csv,LGBoost,1,2.3206074237823486,0.01574231085376205,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",1.0,1.0,0.0,nan,nan,nan
solar-flare.csv,LGBoost,2,2.299436092376709,0.014879993189161068,"{'estimator__model__learning_rate': 0.21354175955467047, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 220, 'estimator__model__num_leaves': 18, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 8.624629167005763}",0.49528301886792453,0.9813084112149533,0.018691588785046728,0.009257626520895785,0.019589160188941555,0.49528301886792453
solar-flare.csv,LGBoost,3,2.296114683151245,0.014454404884409681,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.01936706250540776,0.5
solar-flare.csv,LGBoost,4,2.2313950061798096,0.0157779622300763,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.01825749746473026,0.5
solar-flare.csv,LGBoost,5,2.2645790576934814,0.015452643421208749,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.018241172165131533,0.5
solar-flare.csv,LGBoost,6,2.403071403503418,0.015490523008542638,"{'estimator__model__learning_rate': 0.1580341587319542, 'estimator__model__max_depth': 13, 'estimator__model__n_estimators': 231, 'estimator__model__num_leaves': 27, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 25.00021143575623}",0.5,0.9813957550877807,0.009345794392523364,0.009345794392523364,0.018247567943564535,0.5
