dataset_name,alg_name,fold_num,train_time,infer_time,best_params,accuracy,precision,fpr,tpr,pr_auc,roc_auc
teachingAssistant.csv,RBoost,1,36.543434858322144,0.2788752317428589,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 50, 'estimator__model__kappa': 0.022075055187637967, 'estimator__model__T': 5}",0.16666666666666666,0.08653846153846154,0.4602272727272727,0.1875,0.3584735576923077,0.36363636363636365
teachingAssistant.csv,RBoost,2,37.32004356384277,0.4813671112060547,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 10, 'estimator__model__kappa': 0.022075055187637967, 'estimator__model__T': 10}",0.41111111111111115,0.34848484848484845,0.3333333333333333,0.4666666666666667,0.45625485625485623,0.5666666666666667
teachingAssistant.csv,RBoost,3,37.032594203948975,0.28217633565266925,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 100, 'estimator__model__kappa': 0.014716703458425313, 'estimator__model__T': 5}",0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3388888888888889,0.5
teachingAssistant.csv,RBoost,4,36.284433126449585,0.20503997802734375,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 20, 'estimator__model__kappa': 0.014716703458425313, 'estimator__model__T': 3}",0.26666666666666666,0.09523809523809522,0.36666666666666664,0.26666666666666666,0.3937950937950938,0.44999999999999996
teachingAssistant.csv,RBoost,5,36.588858127593994,0.2899169921875,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 50, 'estimator__model__kappa': 0.022075055187637967, 'estimator__model__T': 5}",0.4000000000000001,0.2878787878787879,0.3,0.4,0.38484848484848483,0.55
teachingAssistant.csv,RBoost,6,37.782811641693115,0.5023638407389323,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 10, 'estimator__model__kappa': 0.022075055187637967, 'estimator__model__T': 10}",0.3333333333333333,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.3016705516705517,0.49999999999999994
teachingAssistant.csv,RBoost,7,37.58718490600586,0.4962444305419922,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 1, 'estimator__model__kappa': 0.3333333333333333, 'estimator__model__T': 10}",0.4666666666666666,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.41188034188034184,0.6000000000000001
teachingAssistant.csv,RBoost,8,37.92461705207825,0.48640569051106775,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 1, 'estimator__model__kappa': 0.007358351729212656, 'estimator__model__T': 10}",0.39999999999999997,0.2948717948717949,0.3,0.39999999999999997,0.3511111111111111,0.5499999999999999
teachingAssistant.csv,RBoost,9,37.75008487701416,0.4852453867594401,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 1, 'estimator__model__kappa': 0.014716703458425313, 'estimator__model__T': 10}",0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3388888888888889,0.5
teachingAssistant.csv,RBoost,10,37.64646673202515,0.4882335662841797,"{'estimator__model__verbose': False, 'estimator__model__silent': True, 'estimator__model__reg': 1, 'estimator__model__kappa': 0.007358351729212656, 'estimator__model__T': 10}",0.26666666666666666,0.09523809523809522,0.36666666666666664,0.26666666666666666,0.46757575757575753,0.44999999999999996
teachingAssistant.csv,LGBoost,1,2.3913183212280273,0.09244680404663086,"{'estimator__model__learning_rate': 0.25556761107561105, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 310, 'estimator__model__num_leaves': 39, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 38.07594181338125}",0.7555555555555555,0.7575892857142857,0.12272727272727274,0.75,0.4613185425685426,0.8136363636363636
teachingAssistant.csv,LGBoost,2,2.2892160415649414,0.08730888366699219,"{'estimator__model__learning_rate': 0.1257563696803999, 'estimator__model__max_depth': 17, 'estimator__model__n_estimators': 148, 'estimator__model__num_leaves': 41, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 9.566126547686462}",0.6,0.6288888888888889,0.18383838383838383,0.6,0.5084223184223184,0.7080808080808081
teachingAssistant.csv,LGBoost,3,2.354846954345703,0.08896191914876302,"{'estimator__model__learning_rate': 0.21354175955467047, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 220, 'estimator__model__num_leaves': 18, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 8.624629167005763}",0.8000000000000002,0.8222222222222222,0.1,0.8,0.43643523143523144,0.85
teachingAssistant.csv,LGBoost,4,2.3565902709960938,0.08870760599772136,"{'estimator__model__learning_rate': 0.21354175955467047, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 220, 'estimator__model__num_leaves': 18, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 8.624629167005763}",0.7333333333333334,0.7388888888888888,0.13333333333333333,0.7333333333333334,0.4868427868427868,0.7999999999999999
teachingAssistant.csv,LGBoost,5,2.366990089416504,0.09660720825195312,"{'estimator__model__learning_rate': 0.25556761107561105, 'estimator__model__max_depth': 10, 'estimator__model__n_estimators': 310, 'estimator__model__num_leaves': 39, 'estimator__model__objective': 'binary', 'estimator__model__reg_lambda': 38.07594181338125}",0.6666666666666666,0.6555555555555554,0.16666666666666669,0.6666666666666666,0.5253268953268954,0.75
